SKU,Type,Name,expected_filename,status,actual_filename,recommended_url
MH9,simple,CTTMH9,columbia-cttmh9-MH9-01.webp,unmatched,,
COL-MH,variable,Columbia Matrix Flat Box Handles,columbia-matrix-extendable-flat-box-handle-MH-01.webp,unmatched,,
COL-MH,variable,Columbia Matrix Flat Box Handles,columbia-matrix-xl-extendable-flat-box-handle-MHL-01.webp,unmatched,,
COL-MH,variable,Columbia Matrix Flat Box Handles,columbia-matrix-29-39-inch-extendable-flat-box-handle-MHS-01.webp,ambiguous_sku_suffix,columbia-matrix-29-39-extendable-flat-box-handle-MHS-01.webp|columbia-matrix-29-39-inch-extendable-flat-bo-MHS-01.webp,
MH,variation,Columbia Matrix Extendable Flat Box Handle,columbia-matrix-extendable-flat-box-handle-MH-01.webp,unmatched,,
MHL,variation,Columbia Matrix XL Extendable Flat Box Handle,columbia-matrix-xl-extendable-flat-box-handle-MHL-01.webp,unmatched,,
MHS,variation,"Columbia Matrix 29-39"" Extendable Flat Box Handle",columbia-matrix-29-39-inch-extendable-flat-box-handle-MHS-01.webp,ambiguous_sku_suffix,columbia-matrix-29-39-extendable-flat-box-handle-MHS-01.webp|columbia-matrix-29-39-inch-extendable-flat-bo-MHS-01.webp,
MPR1,simple,Columbia Mud Pump Maintenance Kit,columbia-mud-pump-maintenance-kit-MPR1-01.webp,unmatched,,
MUDPANS,simple,Mud Pans,columbia-mud-pans-MUDPANS-01.webp,unmatched,,
MUDPANS,simple,Mud Pans,columbia-mud-pans-MUDPANS-02.webp,unmatched,,
MUDPANS,simple,Mud Pans,columbia-mud-pans-MUDPANS-03.webp,unmatched,,
MUDPUMPMAINTENANCEKIT,simple,Mud Pump Maintenance Kit,columbia-mud-pump-maintenance-kit-MUDPUMPMAINTENANCEKIT-01.webp,unmatched,,
NAILSPOTTERMAINTENANCEKITS,simple,Nailspotter Maintenance Kits,columbia-nailspotter-maintenance-kits-NAILSPOTTERMAINTENANCEKITS-01.webp,unmatched,,
OA90,simple,Columbia Outside 90 Mud Head,columbia-outside-90-mud-head-OA90-01.webp,unmatched,,
OA90,simple,Columbia Outside 90 Mud Head,columbia-outside-90-mud-head-OA90-02.webp,unmatched,,
ONEPIECEPUTTYKNIVESCOPY,simple,Taping Knives,columbia-taping-knives-ONEPIECEPUTTYKNIVESCOPY-01.webp,unmatched,,
ONEPIECEPUTTYKNIVESCOPY,simple,Taping Knives,columbia-taping-knives-ONEPIECEPUTTYKNIVESCOPY-02.webp,unmatched,,
ONEPIECEPUTTYKNIVESCOPY,simple,Taping Knives,columbia-taping-knives-ONEPIECEPUTTYKNIVESCOPY-03.webp,unmatched,,
ONEPIECEPUTTYKNIVESCOPY,simple,Taping Knives,columbia-taping-knives-ONEPIECEPUTTYKNIVESCOPY-04.webp,unmatched,,
ONEPIECEPUTTYKNIVESCOPY,simple,Taping Knives,columbia-taping-knives-ONEPIECEPUTTYKNIVESCOPY-05.webp,unmatched,,
OUTSIDE90GROOVEDMUDHEADS,simple,Outside 90 Grooved Mud Heads,columbia-outside-90-grooved-mud-heads-OUTSIDE90GROOVEDMUDHEADS-01.webp,unmatched,,
PC1H,simple,Columbia Predator One Handle,columbia-predator-one-handle-PC1H-01.webp,unmatched,,
PC1HEXT,simple,Columbia 3-5' Predator One  Extendable Handle,columbia-3-5-predator-one-extendable-handle-PC1HEXT-01.webp,unmatched,,
PCHXL,simple,Columbia 4-8' Predator Long Extendable Handle,columbia-4-8-predator-long-extendable-handle-PCHXL-01.webp,unmatched,,
PCLT42,simple,"Columbia 42"" Predator Cam Lock Tube",columbia-42-inch-predator-cam-lock-tube-PCLT42-01.webp,sku_suffix,columbia-42-predator-cam-lock-tube-PCLT42-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-42-predator-cam-lock-tube-PCLT42-01.webp
PCMT42,simple,"Columbia 42"" Predator Compound Tube",columbia-42-inch-predator-compound-tube-PCMT42-01.webp,sku_suffix,columbia-42-predator-compound-tube-PCMT42-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-42-predator-compound-tube-PCMT42-01.webp
PDDM,simple,Columbia Phantom Dustless Drywall Sander,columbia-phantom-dustless-drywall-sander-PDDM-01.webp,unmatched,,
PDDM,simple,Columbia Phantom Dustless Drywall Sander,columbia-phantom-dustless-drywall-sander-PDDM-02.webp,unmatched,,
PDDM,simple,Columbia Phantom Dustless Drywall Sander,columbia-phantom-dustless-drywall-sander-PDDM-03.webp,unmatched,,
PDDM,simple,Columbia Phantom Dustless Drywall Sander,columbia-phantom-dustless-drywall-sander-PDDM-04.webp,unmatched,,
PHA,simple,Columbia Aluminum Coarse Thread Adapter,columbia-aluminum-coarse-thread-adapter-PHA-01.webp,unmatched,,
PHMP,simple,Columbia Predator Hot Mud Pump,columbia-predator-hot-mud-pump-PHMP-01.webp,unmatched,,
PMH,simple,"Columbia 40""-58"" Predator Matrix Box Handle",columbia-40-inch-58-inch-predator-matrix-box-handle-PMH-01.webp,ambiguous_sku_suffix,columbia-40-58-predator-matrix-box-handle-PMH-01.webp|columbia-40-inch-58-inch-predator-matrix-box-PMH-01.webp,
PMHL,simple,"Columbia 56""-76"" Predator Matrix Box Handle",columbia-56-inch-76-inch-predator-matrix-box-handle-PMHL-01.webp,ambiguous_sku_suffix,columbia-56-76-predator-matrix-box-handle-PMHL-01.webp|columbia-56-inch-76-inch-predator-matrix-box-PMHL-01.webp,
PMHS,simple,"Columbia 29""-39"" Predator Matrix Box Handle",columbia-29-inch-39-inch-predator-matrix-box-handle-PMHS-01.webp,ambiguous_sku_suffix,columbia-29-39-predator-matrix-box-handle-PMHS-01.webp|columbia-29-inch-39-inch-predator-matrix-box-PMHS-01.webp,
PTAPER,simple,Columbia Predator Carbon Fiber Automatic Taper,columbia-predator-carbon-fiber-automatic-taper-PTAPER-01.webp,sku_suffix,columbia-predator-carbon-fiber-automatic-tape-PTAPER-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-predator-carbon-fiber-automatic-tape-PTAPER-01.webp
PTAPER,simple,Columbia Predator Carbon Fiber Automatic Taper,columbia-predator-carbon-fiber-automatic-taper-PTAPER-02.webp,sku_suffix,columbia-predator-carbon-fiber-automatic-tape-PTAPER-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-predator-carbon-fiber-automatic-tape-PTAPER-02.webp
PTAPER,simple,Columbia Predator Carbon Fiber Automatic Taper,columbia-predator-carbon-fiber-automatic-taper-PTAPER-03.webp,sku_suffix,columbia-predator-carbon-fiber-automatic-tape-PTAPER-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-predator-carbon-fiber-automatic-tape-PTAPER-03.webp
PTAPER,simple,Columbia Predator Carbon Fiber Automatic Taper,columbia-predator-carbon-fiber-automatic-taper-PTAPER-04.webp,sku_suffix,columbia-predator-carbon-fiber-automatic-tape-PTAPER-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-predator-carbon-fiber-automatic-tape-PTAPER-04.webp
PTAPER,simple,Columbia Predator Carbon Fiber Automatic Taper,columbia-predator-carbon-fiber-automatic-taper-PTAPER-05.webp,sku_suffix,columbia-predator-carbon-fiber-automatic-tape-PTAPER-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-predator-carbon-fiber-automatic-tape-PTAPER-05.webp
PTS,simple,Columbia Predator Tactical Set,columbia-predator-tactical-set-PTS-01.webp,unmatched,,
PTS,simple,Columbia Predator Tactical Set,columbia-predator-tactical-set-PTS-02.webp,unmatched,,
PUTTYKNIVES,simple,Putty Knives,columbia-putty-knives-PUTTYKNIVES-01.webp,unmatched,,
RC,simple,Columbia Road Case,columbia-road-case-RC-01.webp,unmatched,,
RC,simple,Columbia Road Case,columbia-road-case-RC-02.webp,unmatched,,
RC,simple,Columbia Road Case,columbia-road-case-RC-03.webp,unmatched,,
RC,simple,Columbia Road Case,columbia-road-case-RC-04.webp,unmatched,,
SACS,simple,Columbia Semi Automatic Commando Set,columbia-semi-automatic-commando-set-SACS-01.webp,unmatched,,
SACS,simple,Columbia Semi Automatic Commando Set,columbia-semi-automatic-commando-set-SACS-02.webp,unmatched,,
SAT,simple,Columbia Semi Automatic Taper,columbia-semi-automatic-taper-SAT-01.webp,unmatched,,
SAT,simple,Columbia Semi Automatic Taper,columbia-semi-automatic-taper-SAT-02.webp,unmatched,,
SAT,simple,Columbia Semi Automatic Taper,columbia-semi-automatic-taper-SAT-03.webp,unmatched,,
SBC,simple,Columbia Sabre Smoothing Blade Claw Adapter,columbia-sabre-smoothing-blade-claw-adapter-SBC-01.webp,unmatched,,
SBP,simple,"Columbia 41-75"" Sabre Smoothing Blade Extension Pole",columbia-41-75-inch-sabre-smoothing-blade-extension-po-SBP-01.webp,ambiguous_sku_suffix,columbia-41-75-inch-sabre-smoothing-blade-ext-SBP-01.webp|columbia-41-75-sabre-smoothing-blade-extension-pole-SBP-01.webp,
SBSET,simple,Columbia Sabre Set,columbia-sabre-set-SBSET-01.webp,unmatched,,
SBSET,simple,Columbia Sabre Set,columbia-sabre-set-SBSET-02.webp,unmatched,,
SBSET,simple,Columbia Sabre Set,columbia-sabre-set-SBSET-03.webp,unmatched,,
SPTAPER,simple,Columbia Sawed Off Mini PREDATOR Automatic Taper,columbia-sawed-off-mini-predator-automatic-taper-SPTAPER-01.webp,sku_suffix,columbia-sawed-off-mini-predator-automatic-ta-SPTAPER-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-sawed-off-mini-predator-automatic-ta-SPTAPER-01.webp
SSB-SIZE,simple,Sabre Smoothing Blades,columbia-sabre-smoothing-blades-SSB-SIZE-01.webp,unmatched,,
SSB-SIZE,simple,Sabre Smoothing Blades,columbia-sabre-smoothing-blades-SSB-SIZE-02.webp,unmatched,,
SSB-SIZE,simple,Sabre Smoothing Blades,columbia-sabre-smoothing-blades-SSB-SIZE-03.webp,unmatched,,
STANDARDCORNERFLUSHER,simple,Standard Corner Flusher,columbia-standard-corner-flusher-STANDARDCORNERFLUSHER-01.webp,unmatched,,
STANDARDCORNERFLUSHER,simple,Standard Corner Flusher,columbia-standard-corner-flusher-STANDARDCORNERFLUSHER-02.webp,unmatched,,
STANDARDCORNERFLUSHER,simple,Standard Corner Flusher,columbia-standard-corner-flusher-STANDARDCORNERFLUSHER-03.webp,unmatched,,
STAPER,simple,Columbia Sawed Off Mini Automatic Taper,columbia-sawed-off-mini-automatic-taper-STAPER-01.webp,unmatched,,
STAPER,simple,Columbia Sawed Off Mini Automatic Taper,columbia-sawed-off-mini-automatic-taper-STAPER-02.webp,unmatched,,
STAPER,simple,Columbia Sawed Off Mini Automatic Taper,columbia-sawed-off-mini-automatic-taper-STAPER-03.webp,unmatched,,
TAPER,simple,Columbia Automatic Taper,columbia-automatic-taper-TAPER-01.webp,sku_suffix,columbia-automatic-TAPER-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-automatic-TAPER-01.webp
TAPER,simple,Columbia Automatic Taper,columbia-automatic-taper-TAPER-02.webp,sku_suffix,columbia-automatic-TAPER-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-automatic-TAPER-02.webp
TAPER,simple,Columbia Automatic Taper,columbia-automatic-taper-TAPER-03.webp,sku_suffix,columbia-automatic-TAPER-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-automatic-TAPER-03.webp
TAPER,simple,Columbia Automatic Taper,columbia-automatic-taper-TAPER-04.webp,sku_suffix,columbia-automatic-TAPER-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-automatic-TAPER-04.webp
TAPER,simple,Columbia Automatic Taper,columbia-automatic-taper-TAPER-05.webp,sku_suffix,columbia-automatic-TAPER-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-automatic-TAPER-05.webp
TAPER,simple,Columbia Automatic Taper,columbia-automatic-taper-TAPER-06.webp,sku_suffix,columbia-automatic-TAPER-06.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-automatic-TAPER-06.webp
TAPER,simple,Columbia Automatic Taper,columbia-automatic-taper-TAPER-07.webp,sku_suffix,columbia-automatic-TAPER-07.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-automatic-TAPER-07.webp
TAPER,simple,Columbia Automatic Taper,columbia-automatic-taper-TAPER-08.webp,sku_suffix,columbia-automatic-TAPER-08.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-automatic-TAPER-08.webp
TBBF,simple,Columbia Tall Boy Box Filler,columbia-tall-boy-box-filler-TBBF-01.webp,unmatched,,
TBMP,simple,Columbia Tall Boy Mud Pump,columbia-tall-boy-mud-pump-TBMP-01.webp,unmatched,,
TBMP,simple,Columbia Tall Boy Mud Pump,columbia-tall-boy-mud-pump-TBMP-02.webp,unmatched,,
TBMP,simple,Columbia Tall Boy Mud Pump,columbia-tall-boy-mud-pump-TBMP-03.webp,unmatched,,
TBPTAPER,simple,Columbia Tall Boy Predator Automatic Taper,columbia-tall-boy-predator-automatic-taper-TBPTAPER-01.webp,unmatched,,
TCS,simple,Columbia Semi Automatic Tool Case,columbia-semi-automatic-tool-case-TCS-01.webp,unmatched,,
TCS,simple,Columbia Semi Automatic Tool Case,columbia-semi-automatic-tool-case-TCS-02.webp,unmatched,,
TCS,simple,Columbia Semi Automatic Tool Case,columbia-semi-automatic-tool-case-TCS-03.webp,unmatched,,
THREEWAYKNIVESCOPY,simple,Bucket Scoops,columbia-bucket-scoops-THREEWAYKNIVESCOPY-01.webp,unmatched,,
THREEWAYKNIVESCOPY,simple,Bucket Scoops,columbia-bucket-scoops-THREEWAYKNIVESCOPY-02.webp,unmatched,,
THREEWAYKNIVESCOPY,simple,Bucket Scoops,columbia-bucket-scoops-THREEWAYKNIVESCOPY-03.webp,unmatched,,
THREEWAYKNIVESCOPY,simple,Bucket Scoops,columbia-bucket-scoops-THREEWAYKNIVESCOPY-04.webp,unmatched,,
TL38,simple,Columbia Twist Lock Extendable Handle 3' - 8',columbia-twist-lock-extendable-handle-3-8-TL38-01.webp,unmatched,,
TS,simple,Columbia Tactical Set,columbia-tactical-set-TS-01.webp,unmatched,,
TS,simple,Columbia Tactical Set,columbia-tactical-set-TS-02.webp,unmatched,,
TSB-SIZE,simple,Tomahawk Smoothing Blades,columbia-tomahawk-smoothing-blades-TSB-SIZE-01.webp,unmatched,,
TSB-SIZE,simple,Tomahawk Smoothing Blades,columbia-tomahawk-smoothing-blades-TSB-SIZE-02.webp,unmatched,,
TSB-SIZE,simple,Tomahawk Smoothing Blades,columbia-tomahawk-smoothing-blades-TSB-SIZE-03.webp,unmatched,,
TSB-SIZE,simple,Tomahawk Smoothing Blades,columbia-tomahawk-smoothing-blades-TSB-SIZE-04.webp,unmatched,,
TSB-SIZE,simple,Tomahawk Smoothing Blades,columbia-tomahawk-smoothing-blades-TSB-SIZE-05.webp,unmatched,,
TWS,simple,Columbia Tomahawk Warrior Set,columbia-tomahawk-warrior-set-TWS-01.webp,unmatched,,
TWS,simple,Columbia Tomahawk Warrior Set,columbia-tomahawk-warrior-set-TWS-02.webp,unmatched,,
TWS,simple,Columbia Tomahawk Warrior Set,columbia-tomahawk-warrior-set-TWS-03.webp,unmatched,,
TWS,simple,Columbia Tomahawk Warrior Set,columbia-tomahawk-warrior-set-TWS-04.webp,unmatched,,
PT-SSCF,variable,Platinum Stainless Steel Corner Flusher,platinum-drywall-tools-2-5-inch-stainless-steel-corner-flusher-PT-2-5CF-01.webp,exact,platinum-drywall-tools-2-5-inch-stainless-steel-corner-flusher-PT-2-5CF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-2-5-inch-stainless-steel-corner-flusher-PT-2-5CF-01.webp
PT-SSCF,variable,Platinum Stainless Steel Corner Flusher,platinum-drywall-tools-3-inch-stainless-steel-corner-flusher-PT-3-0CF-01.webp,unmatched,,
PT-SSCF,variable,Platinum Stainless Steel Corner Flusher,platinum-drywall-tools-3-5-inch-stainless-steel-corner-flusher-PT-3-5CF-01.webp,exact,platinum-drywall-tools-3-5-inch-stainless-steel-corner-flusher-PT-3-5CF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-3-5-inch-stainless-steel-corner-flusher-PT-3-5CF-01.webp
PT-2.5CF,variation,"Platinum 2.5"" Stainless Steel Corner Flusher (PT-2.5CF)",platinum-drywall-tools-2-5-inch-stainless-steel-corner-flusher-PT-2-5CF-01.webp,exact,platinum-drywall-tools-2-5-inch-stainless-steel-corner-flusher-PT-2-5CF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-2-5-inch-stainless-steel-corner-flusher-PT-2-5CF-01.webp
PT-3.0CF,variation,"Platinum 3"" Stainless Steel Corner Flusher (PT-3.0CF)",platinum-drywall-tools-3-inch-stainless-steel-corner-flusher-PT-3-0CF-01.webp,unmatched,,
PT-3.5CF,variation,"Platinum 3.5"" Stainless Steel Corner Flusher (PT-3.5CF)",platinum-drywall-tools-3-5-inch-stainless-steel-corner-flusher-PT-3-5CF-01.webp,exact,platinum-drywall-tools-3-5-inch-stainless-steel-corner-flusher-PT-3-5CF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-3-5-inch-stainless-steel-corner-flusher-PT-3-5CF-01.webp
PT-AICA,simple,Platinum Wheel Inside Angle / Corner Applicator (PT-AICA),platinum-drywall-tools-wheel-inside-angle-corner-applicator-PT-AICA-01.webp,exact,platinum-drywall-tools-wheel-inside-angle-corner-applicator-PT-AICA-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-wheel-inside-angle-corner-applicator-PT-AICA-01.webp
PT-AICA,simple,Platinum Wheel Inside Angle / Corner Applicator (PT-AICA),platinum-drywall-tools-wheel-inside-angle-corner-applicator-PT-AICA-02.webp,exact,platinum-drywall-tools-wheel-inside-angle-corner-applicator-PT-AICA-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-wheel-inside-angle-corner-applicator-PT-AICA-02.webp
PT-AICA,simple,Platinum Wheel Inside Angle / Corner Applicator (PT-AICA),platinum-drywall-tools-wheel-inside-angle-corner-applicator-PT-AICA-03.webp,exact,platinum-drywall-tools-wheel-inside-angle-corner-applicator-PT-AICA-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-wheel-inside-angle-corner-applicator-PT-AICA-03.webp
PT-BF,simple,Platinum Box Filler Attachment (PT-BF),platinum-drywall-tools-box-filler-attachment-PT-BF-01.webp,exact,platinum-drywall-tools-box-filler-attachment-PT-BF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-box-filler-attachment-PT-BF-01.webp
PT-BH,variable,Platinum Flat Box Handle,platinum-drywall-tools-34-inch-flat-box-handle-PT-BH34-01.webp,exact,platinum-drywall-tools-34-inch-flat-box-handle-PT-BH34-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-34-inch-flat-box-handle-PT-BH34-01.webp
PT-BH,variable,Platinum Flat Box Handle,platinum-drywall-tools-42-inch-flat-box-handle-PT-BH42-01.webp,exact,platinum-drywall-tools-42-inch-flat-box-handle-PT-BH42-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-42-inch-flat-box-handle-PT-BH42-01.webp
PT-BH,variable,Platinum Flat Box Handle,platinum-drywall-tools-54-inch-flat-box-handle-PT-BH54-01.webp,exact,platinum-drywall-tools-54-inch-flat-box-handle-PT-BH54-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-54-inch-flat-box-handle-PT-BH54-01.webp
PT-BH34,variation,"Platinum 34"" Flat Box Handle (PT-BH34)",platinum-drywall-tools-34-inch-flat-box-handle-PT-BH34-01.webp,exact,platinum-drywall-tools-34-inch-flat-box-handle-PT-BH34-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-34-inch-flat-box-handle-PT-BH34-01.webp
PT-BH42,variation,"Platinum 42"" Flat Box Handle (PT-BH42)",platinum-drywall-tools-42-inch-flat-box-handle-PT-BH42-01.webp,exact,platinum-drywall-tools-42-inch-flat-box-handle-PT-BH42-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-42-inch-flat-box-handle-PT-BH42-01.webp
PT-BH54,variation,"Platinum 54"" Flat Box Handle (PT-BH54)",platinum-drywall-tools-54-inch-flat-box-handle-PT-BH54-01.webp,exact,platinum-drywall-tools-54-inch-flat-box-handle-PT-BH54-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-54-inch-flat-box-handle-PT-BH54-01.webp
PT-CA8,simple,"Platinum 8"" Corner Applicator (PT-CA8)",platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-01.webp,exact,platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-01.webp
PT-CA8,simple,"Platinum 8"" Corner Applicator (PT-CA8)",platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-02.webp,exact,platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-02.webp
PT-CA8,simple,"Platinum 8"" Corner Applicator (PT-CA8)",platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-03.webp,exact,platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-03.webp
PT-CA8,simple,"Platinum 8"" Corner Applicator (PT-CA8)",platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-04.webp,exact,platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-8-inch-corner-applicator-PT-CA8-04.webp
PT-CAH50,simple,"Platinum 50"" Corner Box Handle (PT-CAH50)",platinum-drywall-tools-50-inch-corner-box-handle-PT-CAH50-01.webp,exact,platinum-drywall-tools-50-inch-corner-box-handle-PT-CAH50-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-50-inch-corner-box-handle-PT-CAH50-01.webp
PT-CAH50,simple,"Platinum 50"" Corner Box Handle (PT-CAH50)",platinum-drywall-tools-50-inch-corner-box-handle-PT-CAH50-02.webp,exact,platinum-drywall-tools-50-inch-corner-box-handle-PT-CAH50-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-50-inch-corner-box-handle-PT-CAH50-02.webp
PT-CF,variable,Platinum Angle Head Corner Finisher with Wheels,platinum-drywall-tools-3-inch-angle-head-corner-finisher-with-wheels-PT-3CF-01.webp,exact,platinum-drywall-tools-3-inch-angle-head-corner-finisher-with-wheels-PT-3CF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/platinum-drywall-tools-3-inch-angle-head-corner-finisher-with-wheels-PT-3CF-01.webp
