normalized_sku,match_status,tsw_sku,tsw_brand,tsw_name,tsw_images,tsw_image_ok,wc_sku,wc_type,wc_parent_sku,wc_brand,wc_name,wc_categories,wc_price,wc_in_stock,wc_published,wc_slug,wc_images,wc_last_audited,flag_name_mismatch,flag_brand_mismatch,flag_tsw_bad_image,flag_wc_missing_image,flag_tsw_missing_image,flag_wc_not_published,flag_wc_no_price,flag_wc_out_of_stock,notes
EZ10-AD,WC_ONLY,,,,,,EZ10-AD,variation,ASG-FINISHING-BOX,Asgard,"Asgard Finishing Box -  10""",Drywall Finishing Tools > Asgard > Flat Boxes,346.0,1,1,asgard-finishing-box-10-ez10-ad,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/asgard-finishing-box-10-EZ10-AD-1.webp,2026-05-07,False,False,False,False,False,False,False,False,not in TSW catalog
EZ10TT,WC_ONLY,,,,,,EZ10TT,variation,TT-EASYCLEAN-FINISHING-BOX,TapeTech,"TapeTech EasyClean® Finishing Box - 10""",Drywall Finishing Tools > TapeTech > Flat Boxes,,1,1,tapetech-easyclean-finishing-box-10,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-finishing-box-10-EZ10TT-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
EZ12-AD,WC_ONLY,,,,,,EZ12-AD,variation,ASG-FINISHING-BOX,Asgard,"Asgard Finishing Box -  12""",Drywall Finishing Tools > Asgard > Flat Boxes,361.0,1,1,asgard-finishing-box-12-ez12-ad,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/asgard-finishing-box-12-EZ12-AD-1.webp,2026-05-07,False,False,False,False,False,False,False,False,not in TSW catalog
EZ12TT,WC_ONLY,,,,,,EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,TapeTech,"TapeTech EasyClean® Finishing Box - 12""",Drywall Finishing Tools > TapeTech > Flat Boxes,,1,1,tapetech-easyclean-finishing-box-12,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-finishing-box-12-EZ12TT-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
EZ15TT,WC_ONLY,,,,,,EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,TapeTech,"TapeTech EasyClean® Finishing Box - 15""",Drywall Finishing Tools > TapeTech > Flat Boxes,,1,1,tapetech-easyclean-finishing-box-15,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-finishing-box-15-EZ15TT-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
EZCOVER07,TSW_ONLY,EZCOVER07,TapeTech,EasyClean Cover Plate Conversion Kit,https://s3.amazonaws.com/tswfastcomfiles/product/TTTEZCOVER07_M.jpg,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
EZROLLKIT,TSW_ONLY,EZROLLKIT,TapeTech,EasyRoll Wheel Replacement Kit,https://s3.amazonaws.com/tswfastcomfiles/product/TTTEZROLLKIT_M.png,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
FA-266,WC_ONLY,,,,,,FA-266,simple,,Columbia,"8 - 32 X 1"" Flat Head Screw (FA266)",Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-8-32-x-1-flat-head-screw-fa266,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA-279,WC_ONLY,,,,,,FA-279,simple,,Columbia,10 - 24 X 1 - 1/4in Hex Bolt (FA279),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-finishing-box-hex-bolt-10-24-fa279,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA-319,WC_ONLY,,,,,,FA-319,simple,,Columbia,3/8 - 16 Hex Nut (FA319),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-3-8-16-hex-nut-fa319,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA-321,WC_ONLY,,,,,,FA-321,simple,,Columbia,3/8 - 16 x 3/4 Socket Head Screw (FA321),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-3-8-16-x-3-4-socket-head-screw-fa321,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA-325,WC_ONLY,,,,,,FA-325,simple,,Columbia,3/8 - 16 x 1 - 1/2 Socket Head Screw (FA325),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-handle-parts-fa-325,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA-326,WC_ONLY,,,,,,FA-326,simple,,Columbia,Rivet - Flusher (FA326),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-rivet-flusher-fa326,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA-347,WC_ONLY,,,,,,FA-347,simple,,Columbia,1/4 - 20 Nyloc Nut (FA347),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-1-4-20-nyloc-nut-fa347,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA-348,WC_ONLY,,,,,,FA-348,simple,,Columbia,1/4 Flat Washer (FA348),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-drywall-parts-fa348-washer,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA-383,WC_ONLY,,,,,,FA-383,simple,,Columbia,1/4 - 20 x 3/8 Flat Head Screw (FA383),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-fa383-1-4-20-x-3-8-flat-head-screw,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA-S26,WC_ONLY,,,,,,FA-S26,simple,,Columbia,6 - 32 x 1/4 Set Screw (FA S26),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-corner-flusher-set-screw-fa-s26,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
FA199,WC_ONLY,,,,,,FA199,simple,,Columbia,"2 - 56 x 3/16"" Binder Slot",Drywall Finishing Tools > Columbia > Parts,1.0,1,1,columbia-taper-head-binder-slot-fa199,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-2-56-x-3-16-binder-slot-FA199-1.webp,2026-05-07,False,False,False,False,False,False,False,False,not in TSW catalog
FA200,WC_ONLY,,,,,,FA200,simple,,Columbia,"1/16 x 1/4"" Split Pin",Drywall Finishing Tools > Columbia > Parts,1.0,1,1,columbia-automatic-taper-split-pin-fa200,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-1-16-x-1-4-split-pin-FA200-1.webp,2026-05-07,False,False,False,False,False,False,False,False,not in TSW catalog
FA201,TSW_ONLY,FA201,Columbia,"Columbia 1/16"" X 3/8"" Split Pin",https://s3.amazonaws.com/tswfastcomfiles/product/13668_MD-CTTFA201.jpg,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
FA202,WC_ONLY,,,,,,FA202,simple,,Columbia,"1/16 X 1/2"" Cotter Pin",Drywall Finishing Tools > Columbia > Parts,1.0,1,1,columbia-180-grip-box-handle-cotter-pin-fa202,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-1-16-x-1-2-cotter-pin-FA202-1.webp,2026-05-07,False,False,False,False,False,False,False,False,not in TSW catalog
FA203,WC_ONLY,,,,,,FA203,simple,,Columbia,"1/16 x 3/4"" Cotter Pin",Drywall Finishing Tools > Columbia > Parts,1.0,1,1,columbia-taper-head-cotter-pin-fa203,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-1-16-x-3-4-cotter-pin-FA203-1.webp,2026-05-07,False,False,False,False,False,False,False,False,not in TSW catalog
FA206,WC_ONLY,,,,,,FA206,simple,,Columbia,4 - 40 Hex Nut,Drywall Finishing Tools > Columbia > Parts,2.0,1,1,columbia-automatic-taper-4-40-hex-nut-fa206,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-4-40-hex-nut-FA206-1.webp,2026-05-07,False,False,False,False,False,False,False,False,not in TSW catalog
FA207,WC_ONLY,,,,,,FA207,simple,,Columbia,4 - 40 Nyloc Nut,Drywall Finishing Tools > Columbia > Parts,2.0,1,1,columbia-automatic-taper-4-40-nyloc-nut-fa207,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-4-40-nyloc-nut-FA207-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-4-40-nyloc-nut-FA207-2.webp,2026-05-07,False,False,False,False,False,False,False,False,not in TSW catalog
