"Brands","Type","SKU","MPN","Name","Short description","Description","Weight (lbs)","Length (in)","Width (in)","Height (in)","Categories","Tags","Images","Parent","Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)"
"Platinum Drywall Tools","simple","PT-3.5CF","PT-3.5CF","Platinum 3.5 Corner Flusher (PT-3.5CF)","Platinum 3.5"" Corner Flusher constructed from durable surgical stainless steel. Designed for consistent, single-pass feathering of internal drywall corners and compatible with all major industry-standard handles.","<p><strong>Platinum 3.5 Corner Flusher (PT-3.5CF)</strong> is a professional-grade finishing tool engineered to produce clean, consistent internal 90-degree drywall corners. By automating the feathering process, this tool allows contractors to achieve a uniform finish on both sides of a corner in a single pass, significantly reducing the labor required for manual sanding and touch-up work. Its design is optimized for high-volume residential and commercial projects where speed and precision are critical to maintaining project timelines.</p><p>Constructed from high-quality surgical stainless steel, this flusher is built to withstand the abrasive nature of joint compound and the daily wear of active job sites. The precision-machined geometry ensures optimal compound distribution, while the integrated retention clip provides a secure connection to standard finishing handles. This tool is compatible with major industry-standard angle head and flusher handles, allowing for seamless integration into existing tool kits.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Feathering:</strong> Delivers a smooth, uniform finish on internal corners, minimizing the need for secondary sanding.</li><li><strong>Durable Construction:</strong> Fabricated from surgical-grade stainless steel to resist corrosion and maintain shape integrity under heavy use.</li><li><strong>Universal Compatibility:</strong> Designed to fit securely with all major brands of drywall finishing handles and angle head adapters.</li><li><strong>Efficiency-Driven Design:</strong> Enables rapid application and smoothing of joint compound, drastically cutting down on manual finishing time.</li></ul><p><strong>Specifications:</strong></p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Platinum</td></tr><tr><td>SKU</td><td>PT-3.5CF</td></tr><tr><td>Product Type</td><td>Corner Flusher</td></tr><tr><td>Size</td><td>3.5 inches</td></tr><tr><td>Material</td><td>Surgical Stainless Steel</td></tr><tr><td>Category</td><td>Drywall Finishing Tools</td></tr></tbody></table>","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools","Platinum Drywall Tools, 3.5 inch corner flusher, drywall finishing tool, PT-3.5CF, inside corner finisher","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3.5cf_d0f6ed93.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3.5cf_3f8eb361.webp","","Brand","Platinum Drywall Tools","",""
"Platinum Drywall Tools","variation","PT-3CF","PT-3CF","Platinum 3"" Angle Head Corner Finisher with Wheels (PT-3CF)","","","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools","Platinum Drywall Tools, PT-3CF, 3 inch corner finisher, angle head, drywall finishing tool, inside corner tool","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_de71f33d.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_5a5a2665.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_7c82f5b6.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_a810e30a.webp","PT-CF","Brand","Platinum Drywall Tools","Size","3"""
"Platinum Drywall Tools","variation","PT-3NS","PT-3NS","Platinum 3"" Nail Spotter (PT-3NS)","","","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Spotters","Platinum Drywall Tools, PT-3NS, nail spotter, drywall finishing tool, screw hole filler, drywall compound applicator","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-2ns_f1a9da8a.webp","PT-NS","Brand","Platinum Drywall Tools","Size","3"""
"Platinum Drywall Tools","variation","PT-8FB","PT-8FB","Platinum 8"" Flat Finishing Box (PT-8FB)","","","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes","Platinum Drywall Tools, PT-8FB, flat finishing box, drywall finishing, joint compound applicator","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-8fb_e544b8c4.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-8fb_5c633a94.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-8fb_98a03b4c.webp","PT-FB","Brand","Platinum Drywall Tools","Size","8"""
"Platinum Drywall Tools","simple","PT-AICA","PT-AICA","Platinum Wheel Inside Angle / Corner Applicator (PT-AICA)","The Platinum Wheel Inside Angle / Corner Applicator (PT-AICA) utilizes a four-wheel design to deliver consistent, uniform joint compound application in interior corners, increasing speed and finish quality.","<p><strong>Platinum Wheel Inside Angle / Corner Applicator (PT-AICA)</strong> provides a precise, automated solution for applying joint compound to interior 90-degree corners. This tool streamlines the finishing process by delivering a uniform, consistent layer of mud, which significantly reduces the need for manual touch-ups and secondary passes. The specialized four-wheel configuration ensures the applicator remains centered and balanced throughout the run, preventing the skips and uneven distribution common with manual methods.</p><p>Engineered for the demands of professional job sites, this applicator is built from durable materials to withstand daily, heavy-duty use. Its design prioritizes operator efficiency, allowing for faster project completion while maintaining high-quality standards. The unit is compatible with standard compound tubes and angle boxes, offering the versatility required for diverse residential and commercial finishing tasks.</p><p><strong>Features:</strong></p><ul><li><strong>Four-Wheel Stability:</strong> The integrated wheel system maintains consistent contact and balance, ensuring an even compound application across the entire length of the corner.</li><li><strong>Smooth Maneuverability:</strong> Designed to glide effortlessly along inside angles, minimizing physical strain and operator fatigue during extended sessions.</li><li><strong>Professional-Grade Construction:</strong> Built with high-quality, durable components to ensure long-term reliability and performance under demanding conditions.</li><li><strong>Versatile Compatibility:</strong> Engineered to work effectively with a wide range of corner bead sizes and types, providing flexibility for various project requirements.</li></ul><p><strong>Specifications:</strong></p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Platinum Drywall Tools</td></tr><tr><td>SKU</td><td>PT-AICA</td></tr><tr><td>Product Type</td><td>4-Wheel Inside Corner Applicator</td></tr><tr><td>Category</td><td>Drywall Finishing Tools</td></tr><tr><td>Compatibility</td><td>Standard Compound Tubes / Angle Boxes</td></tr></tbody></table>","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools","Platinum Drywall Tools, PT-AICA, inside corner applicator, drywall corner tool, automatic drywall tools, joint compound applicator","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-aica_03754041.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-aica_c3a12474.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-aica_13af9965.webp","","Brand","Platinum Drywall Tools","",""
"Platinum Drywall Tools","simple","PT-BF","PT-BF","Platinum Box Filler Attachment (PT-BF)","The Platinum Box Filler Attachment provides a secure, leak-free connection to all major drywall compound pumps, enabling rapid and efficient filling of flat boxes, corner applicators, and nail spotters.","<p><strong>Platinum Box Filler Attachment (PT-BF)</strong> serves as the essential interface between your compound pump and finishing equipment, facilitating a clean, high-volume transfer of joint compound. Engineered for the rigorous demands of professional drywall finishing, this attachment eliminates the inefficiencies and material waste inherent in manual loading, ensuring a seamless, high-speed workflow across both commercial and residential projects.</p><p>Constructed from heavy-duty, handcrafted metal, this component is built to maintain structural integrity under the high-pressure conditions of daily job site use. The design provides a secure, airtight seal that prevents leaks, ensuring your compound remains contained and your equipment operates at peak performance throughout the day.</p><p><strong>Features:</strong></p><ul><li><strong>Universal Compatibility:</strong> Integrates seamlessly with all major brands of drywall compound pumps, providing a versatile solution for your existing tool inventory.</li><li><strong>Multi-Tool Versatility:</strong> Facilitates the rapid filling of a wide array of finishing equipment, including flat boxes, corner applicators, and nail spotters.</li><li><strong>Rugged Construction:</strong> Built with durable, handcrafted metal to withstand the wear and tear of high-frequency, professional environments.</li><li><strong>Optimized Flow:</strong> Engineered to support rapid, clean material transfer, which minimizes waste and reduces downtime during application.</li><li><strong>Secure Attachment:</strong> Features a reliable bolt-on design that ensures a stable, leak-free connection for consistent performance.</li></ul><p><strong>Specifications:</strong></p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Platinum</td></tr><tr><td>SKU</td><td>PT-BF</td></tr><tr><td>Product Type</td><td>Box Filler Attachment</td></tr><tr><td>Compatibility</td><td>Universal (Major Drywall Pump Brands)</td></tr><tr><td>Primary Use</td><td>Filling Flat Boxes, Corner Applicators, Nail Spotters</td></tr><tr><td>Construction</td><td>Handcrafted Heavy-Duty Metal</td></tr></tbody></table>","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Tools","Platinum Drywall Tools, PT-BF, box filler attachment, drywall pump adapter, joint compound filler, drywall finishing tools","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bf_314fcef3.webp","","Brand","Platinum Drywall Tools","",""
"Platinum Drywall Tools","variable","PT-BH","PT-BH","Platinum Flat Box Handle","The Platinum 34"" Flat Box Handle features a lightweight, anodized aluminum frame with an adjustable grip and a responsive braking system for precise drywall finishing.","<p><strong>Platinum 34"" Flat Box Handle (PT-BH34)</strong> delivers precise control for drywall finishing, optimized for wall work, closets, and low-ceiling applications. This fixed-length handle utilizes high-strength anodized aluminum to provide a lightweight, durable frame that reduces operator fatigue during long shifts.</p><p>The integrated braking system offers responsive, consistent adjustment of the flat box angle, ensuring uniform compound application and clean joint finishes. An adjustable grip allows for personalized comfort, accommodating various hand sizes to improve leverage and control during repetitive motions.</p><p><strong>Features:</strong></p><ul><li><strong>Durable Construction:</strong> Built from high-strength, lightweight anodized aluminum for long-term jobsite reliability.</li><li><strong>Responsive Braking:</strong> Engineered for precise control over flat box positioning and angle.</li><li><strong>Adjustable Ergonomics:</strong> Features an adjustable grip to enhance comfort and reduce strain.</li><li><strong>Universal Compatibility:</strong> Designed to integrate seamlessly with most major industry flat box brands.</li></ul><p><strong>Specifications:</strong></p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Platinum Drywall Tools</td></tr><tr><td>SKU</td><td>PT-BH34</td></tr><tr><td>Length</td><td>34 inches</td></tr><tr><td>Material</td><td>Anodized Aluminum</td></tr><tr><td>Product Type</td><td>Flat Box Handle</td></tr></tbody></table>","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes","Platinum Drywall Tools, PT-BH34, flat box handle, drywall finishing tool, 34 inch handle","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_366378ac.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_2379da49.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_c30da1ef.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_e35382a4.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh42_bc91a7c0.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_ab8ebcad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_2cf80572.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_afd7c68e.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_e1b4f06b.webp","","Brand","Platinum Drywall Tools","Size","34""|42""|54"""
"Platinum Drywall Tools","variation","PT-BH34","PT-BH34","Platinum 34"" Flat Box Handle (PT-BH34)","","","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes","Platinum Drywall Tools, PT-BH34, flat box handle, drywall finishing tool, 34 inch handle","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_366378ac.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_2379da49.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_c30da1ef.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_e35382a4.webp","PT-BH","Brand","Platinum Drywall Tools","Size","34"""
"Platinum Drywall Tools","variation","PT-BH42","PT-BH42","Platinum 42"" Flat Box Handle (PT-BH42)","","","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes","Platinum Drywall Tools, PT-BH42, flat box handle, drywall finishing tool, anodized aluminum handle","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_e35382a4.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh42_bc91a7c0.webp","PT-BH","Brand","Platinum Drywall Tools","Size","42"""
"Platinum Drywall Tools","variation","PT-BH54","PT-BH54","Platinum 54"" Flat Box Handle (PT-BH54)","","","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes","Platinum Drywall Tools, PT-BH54, flat box handle, drywall finishing tool, 54 inch handle","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_ab8ebcad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_2cf80572.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_afd7c68e.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_e1b4f06b.webp","PT-BH","Brand","Platinum Drywall Tools","Size","54"""
"Platinum Drywall Tools","simple","PT-CA8","PT-CA8","Platinum 8"" Corner Applicator (PT-CA8)","The Platinum 8"" Corner Applicator (PT-CA8) is a high-capacity tool designed for efficient, uniform joint compound application in internal corners. Featuring durable anodized aluminum construction and a 50-inch handle, it offers universal compatibility with all major angle head brands.","<p><strong>Platinum 8"" Corner Applicator (PT-CA8)</strong> provides a high-volume solution for applying joint compound to internal drywall corners. This tool is engineered to deliver a consistent, uniform flow of compound, significantly reducing the need for manual touch-ups and accelerating the finishing process on large-scale projects.</p><p>Constructed from durable, lightweight anodized aluminum, the applicator minimizes operator fatigue during extended use while maintaining the structural integrity required for daily job site demands. It features a high-capacity reservoir that allows for longer, uninterrupted runs between pump refills. The unit is designed for universal compatibility, integrating seamlessly with all major industry-standard angle heads, and includes a 50-inch handle to provide the necessary reach for high ceilings and complex corner angles.</p><p><strong>Features:</strong></p><ul><li><strong>High-Capacity Reservoir:</strong> Maximizes compound storage to facilitate longer runs and increase overall productivity.</li><li><strong>Anodized Aluminum Construction:</strong> Balances structural durability with a lightweight profile to reduce physical strain.</li><li><strong>Extended Reach:</strong> Includes a 50-inch handle for comfortable access to high ceilings and difficult-to-reach corners.</li><li><strong>Universal Compatibility:</strong> Engineered to fit all major brands of angle heads for seamless integration into existing tool inventories.</li><li><strong>Consistent Flow:</strong> Ensures a uniform layer of joint compound for a reliable foundation in professional finishing.</li></ul><p><strong>Specifications:</strong></p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Platinum Drywall Tools</td></tr><tr><td>SKU</td><td>PT-CA8</td></tr><tr><td>Tool Type</td><td>Corner Applicator</td></tr><tr><td>Material</td><td>Anodized Aluminum</td></tr><tr><td>Handle Length</td><td>50 inches</td></tr><tr><td>Capacity</td><td>8 inches</td></tr><tr><td>Compatibility</td><td>Universal (Fits all major angle head brands)</td></tr></tbody></table>","","","","","Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools","Platinum Drywall Tools, PT-CA8, corner applicator, drywall finishing, joint compound applicator, internal corner tool","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-ca8_5a7ff95c.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-ca8_4504e91e.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-ca8_65a01d7c.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-ca8_9ca27d2e.webp","","Brand","Platinum Drywall Tools","",""
