ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,variation,EIN5090,,"TapeTech 90° Inside Corner Edger - 0.5""",0,0,hidden,,<p>TapeTech 90° Inside Corner Edger - 0.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.3,0.5,0.5,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ein5090_01.webp,,,TT-90-INSIDE-CORNER-EDGER,,,,,,1,TapeTech,Size,"0.5""",1,0,,"TapeTech 90° Inside Corner Edger – 0.5""","TapeTech 90° Inside Corner Edger - 0.5""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Inside Corner Edger - 0.5""","TapeTech, drywall tools, EIN5090",TapeTech,EIN5090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-INSIDE-CORNER-EDGER,Size,"0.5""","0.5""",,1,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,EIN7590,,"TapeTech 90° Inside Corner Edger - 0.75""",0,0,hidden,,<p>TapeTech 90° Inside Corner Edger - 0.75&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.3,0.75,0.75,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ein7590_01.webp,,,TT-90-INSIDE-CORNER-EDGER,,,,,,2,TapeTech,Size,"0.75""",1,0,,"TapeTech 90° Inside Corner Edger – 0.75""","TapeTech 90° Inside Corner Edger - 0.75""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Inside Corner Edger - 0.75""","TapeTech, drywall tools, EIN7590",TapeTech,EIN7590,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-INSIDE-CORNER-EDGER,Size,"0.75""","0.75""",,2,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,EIN10090,,"TapeTech 90° Inside Corner Edger - 1""",0,0,hidden,,<p>TapeTech 90° Inside Corner Edger - 1&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.35,1,1,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ein10090_01.webp,,,TT-90-INSIDE-CORNER-EDGER,,,,,,3,TapeTech,Size,"1""",1,0,,"TapeTech 90° Inside Corner Edger – 1""","TapeTech 90° Inside Corner Edger - 1""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Inside Corner Edger - 1""","TapeTech, drywall tools, EIN10090",TapeTech,EIN10090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-INSIDE-CORNER-EDGER,Size,"1""","1""",,3,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,EIN15090,,"TapeTech 90° Inside Corner Edger - 1.5""",0,0,hidden,,<p>TapeTech 90° Inside Corner Edger - 1.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.4,1.5,1.5,6.5,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ein15090_01.webp,,,TT-90-INSIDE-CORNER-EDGER,,,,,,4,TapeTech,Size,"1.5""",1,0,,"TapeTech 90° Inside Corner Edger – 1.5""","TapeTech 90° Inside Corner Edger - 1.5""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Inside Corner Edger - 1.5""","TapeTech, drywall tools, EIN15090",TapeTech,EIN15090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-INSIDE-CORNER-EDGER,Size,"1.5""","1.5""",,4,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,EIN20090,,"TapeTech 90° Inside Corner Edger - 2""",0,0,hidden,,<p>TapeTech 90° Inside Corner Edger - 2&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.5,2,2,7,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ein20090_01.webp,,,TT-90-INSIDE-CORNER-EDGER,,,,,,5,TapeTech,Size,"2""",1,0,,"TapeTech 90° Inside Corner Edger – 2""","TapeTech 90° Inside Corner Edger - 2""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Inside Corner Edger - 2""","TapeTech, drywall tools, EIN20090",TapeTech,EIN20090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-INSIDE-CORNER-EDGER,Size,"2""","2""",,5,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,EEX5090,,"TapeTech 90° Outside Corner Edger - 0.5""",0,0,hidden,,<p>TapeTech 90° Outside Corner Edger - 0.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.3,0.5,0.5,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_eex5090_01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,1,TapeTech,Size,"0.5""",1,0,,"TapeTech 90° Outside Corner Edger – 0.5""","TapeTech 90° Outside Corner Edger - 0.5""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Outside Corner Edger - 0.5""","TapeTech, drywall tools, EEX5090",TapeTech,EEX5090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-OUTSIDE-CORNER-EDGER,Size,"0.5""","0.5""",,1,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,EEX7590,,"TapeTech 90° Outside Corner Edger - 0.75""",0,0,hidden,,<p>TapeTech 90° Outside Corner Edger - 0.75&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.3,0.75,0.75,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_eex7590_01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,2,TapeTech,Size,"0.75""",1,0,,"TapeTech 90° Outside Corner Edger – 0.75""","TapeTech 90° Outside Corner Edger - 0.75""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Outside Corner Edger - 0.75""","TapeTech, drywall tools, EEX7590",TapeTech,EEX7590,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-OUTSIDE-CORNER-EDGER,Size,"0.75""","0.75""",,2,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,EEX10090,,"TapeTech 90° Outside Corner Edger - 1""",0,0,hidden,,<p>TapeTech 90° Outside Corner Edger - 1&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.35,1,1,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_eex10090_01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,3,TapeTech,Size,"1""",1,0,,"TapeTech 90° Outside Corner Edger – 1""","TapeTech 90° Outside Corner Edger - 1""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Outside Corner Edger - 1""","TapeTech, drywall tools, EEX10090",TapeTech,EEX10090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-OUTSIDE-CORNER-EDGER,Size,"1""","1""",,3,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,EEX15090,,"TapeTech 90° Outside Corner Edger - 1.5""",0,0,hidden,,<p>TapeTech 90° Outside Corner Edger - 1.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.4,1.5,1.5,6.5,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_eex15090_01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,4,TapeTech,Size,"1.5""",1,0,,"TapeTech 90° Outside Corner Edger – 1.5""","TapeTech 90° Outside Corner Edger - 1.5""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Outside Corner Edger - 1.5""","TapeTech, drywall tools, EEX15090",TapeTech,EEX15090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-OUTSIDE-CORNER-EDGER,Size,"1.5""","1.5""",,4,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,EEX20090,,"TapeTech 90° Outside Corner Edger - 2""",0,0,hidden,,<p>TapeTech 90° Outside Corner Edger - 2&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.5,2,2,7,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_eex20090_01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,5,TapeTech,Size,"2""",1,0,,"TapeTech 90° Outside Corner Edger – 2""","TapeTech 90° Outside Corner Edger - 2""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Outside Corner Edger - 2""","TapeTech, drywall tools, EEX20090",TapeTech,EEX20090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-OUTSIDE-CORNER-EDGER,Size,"2""","2""",,5,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CF25COMBO,,"TapeTech Combo Corner Flusher - 2.5""",1,0,visible,,<p>TapeTech Combo Corner Flusher - 2.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,179.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf25combo_01.webp,,,TT-COMBO-CORNER-FLUSHER,,,,,,1,TapeTech,Size,"2.5""",1,0,,"TapeTech Combo Corner Flusher – 2.5""","TapeTech Combo Corner Flusher - 2.5""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Combo Corner Flusher - 2.5""","TapeTech, drywall tools, CF25COMBO",TapeTech,CF25COMBO,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMBO-CORNER-FLUSHER,Size,"2.5""","2.5""",,1,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CF30COMBO,,"TapeTech Combo Corner Flusher - 3""",1,0,visible,,<p>TapeTech Combo Corner Flusher - 3&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,184.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf30combo_01.webp,,,TT-COMBO-CORNER-FLUSHER,,,,,,2,TapeTech,Size,"3""",1,0,,"TapeTech Combo Corner Flusher – 3""","TapeTech Combo Corner Flusher - 3""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Combo Corner Flusher - 3""","TapeTech, drywall tools, CF30COMBO",TapeTech,CF30COMBO,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMBO-CORNER-FLUSHER,Size,"3""","3""",,2,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CF35COMBO,,"TapeTech Combo Corner Flusher - 3.5""",1,0,visible,,<p>TapeTech Combo Corner Flusher - 3.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,189.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf35combo_01.webp,,,TT-COMBO-CORNER-FLUSHER,,,,,,3,TapeTech,Size,"3.5""",1,0,,"TapeTech Combo Corner Flusher – 3.5""","TapeTech Combo Corner Flusher - 3.5""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Combo Corner Flusher - 3.5""","TapeTech, drywall tools, CF35COMBO",TapeTech,CF35COMBO,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMBO-CORNER-FLUSHER,Size,"3.5""","3.5""",,3,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CF40COMBO,,"TapeTech Combo Corner Flusher - 4""",1,0,visible,,<p>TapeTech Combo Corner Flusher - 4&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,194.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf40combo_01.webp,,,TT-COMBO-CORNER-FLUSHER,,,,,,4,TapeTech,Size,"4""",1,0,,"TapeTech Combo Corner Flusher – 4""","TapeTech Combo Corner Flusher - 4""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Combo Corner Flusher - 4""","TapeTech, drywall tools, CF40COMBO",TapeTech,CF40COMBO,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMBO-CORNER-FLUSHER,Size,"4""","4""",,4,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CT24TT,,"TapeTech Compound Tube - 24""",0,0,hidden,,<p>TapeTech Compound Tube - 24&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,6.5,6,48,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ct24tt_01.webp,,,TT-COMPOUND-TUBE,,,,,,1,TapeTech,Size,"24""",1,0,,"TapeTech Compound Tube – 24""","TapeTech Compound Tube - 24""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Compound Tube - 24""","TapeTech, drywall tools, CT24TT",TapeTech,CT24TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMPOUND-TUBE,Size,"24""","24""",,1,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CT36TT,,"TapeTech Compound Tube - 36""",0,0,hidden,,<p>TapeTech Compound Tube - 36&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,6.5,6,48,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ct36tt_01.webp,,,TT-COMPOUND-TUBE,,,,,,2,TapeTech,Size,"36""",1,0,,"TapeTech Compound Tube – 36""","TapeTech Compound Tube - 36""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Compound Tube - 36""","TapeTech, drywall tools, CT36TT",TapeTech,CT36TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMPOUND-TUBE,Size,"36""","36""",,2,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CT42TT,,"TapeTech Compound Tube - 42""",0,0,hidden,,<p>TapeTech Compound Tube - 42&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,6.5,6,48,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ct42tt_01.webp,,,TT-COMPOUND-TUBE,,,,,,3,TapeTech,Size,"42""",1,0,,"TapeTech Compound Tube – 42""","TapeTech Compound Tube - 42""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Compound Tube - 42""","TapeTech, drywall tools, CT42TT",TapeTech,CT42TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMPOUND-TUBE,Size,"42""","42""",,3,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CA07FHTT,,"TapeTech Corner Applicator with FHTT Fiberglass Handle - 7""",0,0,hidden,,<p>TapeTech Corner Applicator with FHTT Fiberglass Handle - 7&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ca07fhtt_01.webp,,,TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE,,,,,,1,TapeTech,Size,"7""",1,0,,"TapeTech Corner Applicator with FHTT Fiberglass Handle – 7""","TapeTech Corner Applicator with FHTT Fiberglass Handle - 7""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Corner Applicator with FHTT Fiberglass Handle - 7""","TapeTech, drywall tools, CA07FHTT",TapeTech,CA07FHTT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE,Size,"7""","7""",,1,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CA08FHTT,,"TapeTech Corner Applicator with FHTT Fiberglass Handle - 8""",0,0,hidden,,<p>TapeTech Corner Applicator with FHTT Fiberglass Handle - 8&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ca08fhtt_01.webp,,,TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE,,,,,,2,TapeTech,Size,"8""",1,0,,"TapeTech Corner Applicator with FHTT Fiberglass Handle – 8""","TapeTech Corner Applicator with FHTT Fiberglass Handle - 8""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Corner Applicator with FHTT Fiberglass Handle - 8""","TapeTech, drywall tools, CA08FHTT",TapeTech,CA08FHTT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE,Size,"8""","8""",,2,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CF25TT,,"TapeTech Direct Corner Flusher - 2.5""",1,0,visible,,<p>TapeTech Direct Corner Flusher - 2.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,114.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf25tt_01.webp,,,TT-DIRECT-CORNER-FLUSHER,,,,,,1,TapeTech,Size,"2.5""",1,0,,"TapeTech Direct Corner Flusher – 2.5""","TapeTech Direct Corner Flusher - 2.5""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Direct Corner Flusher - 2.5""","TapeTech, drywall tools, CF25TT",TapeTech,CF25TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-DIRECT-CORNER-FLUSHER,Size,"2.5""","2.5""",,1,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CF30TT,,"TapeTech Direct Corner Flusher - 3""",1,0,visible,,<p>TapeTech Direct Corner Flusher - 3&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,119.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf30tt_01.webp,,,TT-DIRECT-CORNER-FLUSHER,,,,,,2,TapeTech,Size,"3""",1,0,,"TapeTech Direct Corner Flusher – 3""","TapeTech Direct Corner Flusher - 3""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Direct Corner Flusher - 3""","TapeTech, drywall tools, CF30TT",TapeTech,CF30TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-DIRECT-CORNER-FLUSHER,Size,"3""","3""",,2,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CF35TT,,"TapeTech Direct Corner Flusher - 3.5""",1,0,visible,,<p>TapeTech Direct Corner Flusher - 3.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,125.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf35tt_01.webp,,,TT-DIRECT-CORNER-FLUSHER,,,,,,3,TapeTech,Size,"3.5""",1,0,,"TapeTech Direct Corner Flusher – 3.5""","TapeTech Direct Corner Flusher - 3.5""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Direct Corner Flusher - 3.5""","TapeTech, drywall tools, CF35TT",TapeTech,CF35TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-DIRECT-CORNER-FLUSHER,Size,"3.5""","3.5""",,3,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,CF40TT,,"TapeTech Direct Corner Flusher - 4""",1,0,visible,,<p>TapeTech Direct Corner Flusher - 4&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,129.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf40tt_01.webp,,,TT-DIRECT-CORNER-FLUSHER,,,,,,4,TapeTech,Size,"4""",1,0,,"TapeTech Direct Corner Flusher – 4""","TapeTech Direct Corner Flusher - 4""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Direct Corner Flusher - 4""","TapeTech, drywall tools, CF40TT",TapeTech,CF40TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-DIRECT-CORNER-FLUSHER,Size,"4""","4""",,4,1,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,NS02FHTT,,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 2""",0,0,hidden,,<p>TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 2&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ns02fhtt_01.webp,,,TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE,,,,,,1,TapeTech,Size,"2""",1,0,,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle – 2""","TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 2""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 2""","TapeTech, drywall tools, NS02FHTT",TapeTech,NS02FHTT,NewCondition,tapetech,TapeTech,variation,standard-catalog,finishing,finishing,0,TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE,Size,"2""","2""",,1,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
,variation,NS03FHTT,,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 3""",0,0,hidden,,<p>TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 3&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ns03fhtt_01.webp,,,TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE,,,,,,2,TapeTech,Size,"3""",1,0,,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle – 3""","TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 3""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 3""","TapeTech, drywall tools, NS03FHTT",TapeTech,NS03FHTT,NewCondition,tapetech,TapeTech,variation,standard-catalog,finishing,finishing,0,TT-EASYCLEAN-NAIL-SPOTTER-WITH-FHTT-HANDLE,Size,"3""","3""",,2,0,,,,,,shopames-official-source-validated,,TapeTech,,,,
