brand,product_name,part_number,url,image_url,short_description,category,specifications
Sturdy Ladders Inc.,"140 Series Aluminum Sawhorse ""Flat-Top"" - 2.5'",STU14025,https://www.tswfast.com/product/140-Series-Aluminum-Sawhorse-Flat-Top-2-5-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU14025_M.jpg,,,"{""PART"": ""STU14025"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources 10\"" wide top step Heavy-duty aluminum extrusion Double solid rivet construction Non-slip feet Heavy-duty spreaders for long, trouble-free use Folding compact design for easy transportation 300 lbs. rated SIZE & SPECIFICATIONS Model Number Size (feet) Width Top (inches) Width Top Step (inches) 140-02 2 30 10 140-25 2-1/2 30 10 140-03 3 30 10 140-04 4 30 10"", ""spec_source"": ""html""}"
Sturdy Ladders Inc.,2 ft x 30 in Sturdy Ladder 140 Series Aluminum Flat-Top Sawhorse,STU14002,https://www.tswfast.com/product/140-Series-Aluminum-Sawhorse-Flat-Top-2-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU14002_M.jpg,,,"{""PART"": ""STU14002"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Sturdy Ladder 140 Series Aluminum Sawhorse \""Flat-Top\"" Features 10\"" wide top step Heavy-duty aluminum extrusion Double solid rivet construction Non-slip feet Heavy-duty spreaders for long, trouble-free use Folding compact design for easy transportation 300 lbs. rated"", ""Features"": [""10\"" wide top step"", ""Heavy-duty aluminum extrusion"", ""Double solid rivet construction"", ""Non-slip feet"", ""Heavy-duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation"", ""300 lbs. rated""], ""spec_source"": ""html""}"
Sturdy Ladders Inc.,"36 in Sturdy Ladder 130 Series Aluminum Sawhorse ""Mustang""",STU13003,https://www.tswfast.com/product/130-Series-Aluminum-Sawhorse-Mustang-3-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU13003_M.jpg,,,"{""PART"": ""STU13003"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources 130 Series Aluminum Sawhorse \""Mustang\"" has double solid rivet contruction of heavy-duty aluminum extrusion with safe non-slip feet. Features Heavy–duty spreaders for long, trouble-free use Folding compact design for easy transportation Packed on skids for easy warehouse handling Rated 300 lbs"", ""Features"": [""Heavy–duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation"", ""Packed on skids for easy warehouse handling"", ""Rated 300 lbs""], ""spec_source"": ""html""}"
Sturdy Ladders Inc.,"24 in Sturdy Ladder 130 Series Aluminum Sawhorse ""Mustang""",STU13002,https://www.tswfast.com/product/130-Series-Aluminum-Sawhorse-Mustang-2-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tamarackmaterialsfiles/product/MD-sturdy_130_mustang.jpg,,,"{""PART"": ""STU13002"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources 130 Series Aluminum Sawhorse \""Mustang\"" has double solid rivet contruction of heavy-duty aluminum extrusion with safe non-slip feet. Features Heavy–duty spreaders for long, trouble-free use Folding compact design for easy transportation Packed on skids for easy warehouse handling Rated 300 lbs"", ""Features"": [""Heavy–duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation"", ""Packed on skids for easy warehouse handling"", ""Rated 300 lbs""], ""spec_source"": ""html""}"
Sturdy Ladders Inc.,Sturdy Ladder Hinge Kit 140 Series,STUTOOL013,https://www.tswfast.com/product/Hinge-Kit-140-Series?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/capmatfiles/product/MD-STUTOOL013.jpg,,,"{""PART"": ""STUTOOL013"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Hinge Kit 140 Series Features 10\"" wide top step Heavy-duty aluminum extrusion Double solid rivet construction Non-slip feet Heavy-duty spreaders for long, trouble-free use Folding compact design for easy transportation"", ""Features"": [""10\"" wide top step"", ""Heavy-duty aluminum extrusion"", ""Double solid rivet construction"", ""Non-slip feet"", ""Heavy-duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation""], ""spec_source"": ""html""}"
Sturdy Ladders Inc.,"130 Series Aluminum Sawhorse ""Mustang"" - 2.5'",STU13025,https://www.tswfast.com/product/130-Series-Aluminum-Sawhorse-Mustang-2-5-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU13025_M.jpg,,,"{""PART"": ""STU13025"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources FEATURES Heavy-duty aluminum extrusion Double solid rivet construction Non–slip feet Heavy–duty spreaders for long, trouble-free use Folding compact design for easy transportation 300 lbs. rated SIZE & SPECIFICATIONS Model Number Size (feet) Weight (lbs.) Width Top (inches) Width Base (inches) Spread (inches) 130-02 2 10 30 33 21 130-25 2-1/2 13 30 34 25 130-03 3 15 30 35 29 130-04 4 20 30 36 36"", ""Features"": [""Heavy-duty aluminum extrusion"", ""Double solid rivet construction"", ""Non–slip feet"", ""Heavy–duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation"", ""300 lbs. rated""], ""spec_source"": ""html""}"
Sturdy Ladders Inc.,"130 Series Aluminum Sawhorse ""Mustang"" - 4'",STU13004,https://www.tswfast.com/product/130-Series-Aluminum-Sawhorse-Mustang-4-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU13004_M.jpg,,,"{""PART"": ""STU13004"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources FEATURES Heavy-duty aluminum extrusion Double solid rivet construction Non–slip feet Heavy–duty spreaders for long, trouble-free use Folding compact design for easy transportation 300 lbs. rated SIZE & SPECIFICATIONS Model Number Size (feet) Weight (lbs.) Width Top (inches) Width Base (inches) Spread (inches) 130-02 2 10 30 33 21 130-25 2-1/2 13 30 34 25 130-03 3 15 30 35 29 130-04 4 20 30 36 36"", ""Features"": [""Heavy-duty aluminum extrusion"", ""Double solid rivet construction"", ""Non–slip feet"", ""Heavy–duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation"", ""300 lbs. rated""], ""spec_source"": ""html""}"
Sturdy Ladders Inc.,Sturdy Ladder Hinge Kit 130 Series Sawhorse,STUTOOL001,https://www.tswfast.com/product/Hinge-Kit-130-Series-Sawhorse?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/capmatfiles/product/MD-STUTOOL001.jpg,,,"{""PART"": ""STUTOOL001"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Hinge Kit 130 Series Sawhorse Features Heavy-duty aluminum extrusion Double solid rivet construction Non–slip feet Heavy–duty spreaders for long, trouble-free use Folding compact design for easy transportation Packed on skids for easy warehouse handling"", ""Features"": [""Heavy-duty aluminum extrusion"", ""Double solid rivet construction"", ""Non–slip feet"", ""Heavy–duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation"", ""Packed on skids for easy warehouse handling""], ""spec_source"": ""html""}"
Sturdy Ladders Inc.,Sturdy Ladder Sawhorse 130/140 Series Foot Kit,STU130FK,https://www.tswfast.com/product/Sawhorse-Foot-Kit-for-130-140-Series?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/capmatfiles/product/MD-STU130FK.jpg,,,"{""PART"": ""STU130FK"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Sawhorse Foot Kit for 130/140 Series"", ""spec_source"": ""html""}"
Sturdy Ladders Inc.,"130 Series Aluminum Sawhorse ""Mustang"" - 5'",STU13005,https://www.tswfast.com/product/130-Series-Aluminum-Sawhorse-Mustang-5-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU13005_M.jpg,,,"{""PART"": ""STU13005"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Heavy-duty aluminum extrusion Double solid rivet construction Non slip feet Heavy duty spreaders for long, trouble-free use Folding compact design for easy transportation 300 lbs. rated"", ""spec_source"": ""html""}"
Sturdy Ladders Inc.,"6 ft Sturdy Ladder ""Mustang"" 130 Series Aluminum Sawhorse",STU13006,https://www.tswfast.com/product/130-Series-Aluminum-Sawhorse-Mustang-6-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU13006_M.jpg,,,"{""PART"": ""STU13006"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Sturdy Ladder \""Mustang\"" 130 Series Aluminum Sawhorse Features Heavy-duty aluminum extrusion Double solid rivet construction Non–slip feet Heavy–duty spreaders for long, trouble-free use Folding compact design for easy transportation Packed on skids for easy warehouse handling 300 lbs rated"", ""Features"": [""Heavy-duty aluminum extrusion"", ""Double solid rivet construction"", ""Non–slip feet"", ""Heavy–duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation"", ""Packed on skids for easy warehouse handling"", ""300 lbs rated""], ""spec_source"": ""html""}"
Sturdy Ladders Inc.,"Spreader Kit Large Fits for 130-6, 140-3,4",STUTOOL030,https://www.tswfast.com/product/Spreader-Kit-Large-Fits-for-130-6-140-3-4?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STUTOOL030_m.jpg,,,"{""PART"": ""STUTOOL030"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Spreader Kit Large Fits for 130-6, 140-3,4"", ""spec_source"": ""html""}"
Sturdy Ladders Inc.,Sturdy Ladder Medium Spreader Kit,STUTOOL029,https://www.tswfast.com/product/Spreader-Kit-Medium-Fits-for-130-3-4-5-140-2-2-5?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/capmatfiles/product/MD-STUTOOL029.jpg,,,"{""PART"": ""STUTOOL029"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Spreader Kit Medium Fits for 130-3,4,5 & 140-2,2.5"", ""spec_source"": ""html""}"
Sturdy Ladders Inc.,"Sturdy Ladder 1/4"" Hinge Kit 120/130 Series",STUTOOL002,https://www.tswfast.com/product/STUTOOL002-hinge-kit-120-130-series1-4-sturdy-ladder?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/Tool002KIT_M.jpg,,,"{""PART"": ""STUTOOL002"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Sturdy Ladder 1/4\"" Hinge Kit 120/130 Series"", ""spec_source"": ""html""}"
Sturdy Ladders Inc.,Aluminum Foot Kit,STU130AFK,https://www.tswfast.com/product/STU130AFK-?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU130AFK_M.jpg,,,"{""PART"": ""STU130AFK"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Aluminum Foot Kit"", ""spec_source"": ""html""}"
Sturdy Ladders Inc.,"Sturdy Ladder 1/4"" Hinge Kit 140 Series",STUTOOL014,https://www.tswfast.com/product/STUTOOL014-hinge-kit-140-sries-1-4-sturdy-ladder?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/Tool014KIT_M.jpg,,,"{""PART"": ""STUTOOL014"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Sturdy Ladder 1/4\"" Hinge Kit 140 Series"", ""spec_source"": ""html""}"
Sturdy Ladders Inc.,Sturdy Ladder Small Spreader Kit,STUTOOL028,https://www.tswfast.com/product/Spreader-Kit-Small-Fits-for-130-02-130-2-5?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/capmatfiles/product/MD-STUTOOL028.jpg,,,"{""PART"": ""STUTOOL028"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Spreader Kit Small Fits for 130-02 & 130-2.5"", ""spec_source"": ""html""}"
Surface Shields,"2-1/2"" X 300' Yellow Mesh Tape",SSIDMTY25300C,https://www.tswfast.com/product/2-1-2-inchX300-foot-Yellow-Mesh-Tape?categoryCode=brand_SurfaceShields,https://s3.amazonaws.com/gmscom/master/media-common/product/SSIDMTY25300C_M.jpg,,,"{""PART"": ""SSIDMTY25300C"", ""MANUFACTURER"": ""Surface Shields"", ""full_description"": ""Product Details Resources 2-1/2\"" X 300' Yellow Mesh Tape"", ""spec_source"": ""html""}"
